Date,Cases - Total,Deaths - Total,Hospitalizations - Total,Cases - Age 0-17,Cases - Age 18-29,Cases - Age 30-39,Cases - Age 40-49,Cases - Age 50-59,Cases - Age 60-69,Cases - Age 70-79,Cases -  Age 80+,Cases - Age Unknown,Cases - Female,Cases - Male,Cases - Unknown Gender,Cases - Latinx,Cases - Asian Non-Latinx,Cases - Black Non-Latinx,Cases - White Non-Latinx,Cases - Other Race Non-Latinx,Cases - Unknown Race/Ethnicity,Deaths - Age 0-17,Deaths - Age 18-29,Deaths - Age 30-39,Deaths - Age 40-49,Deaths - Age 50-59,Deaths - Age 60-69,Deaths - Age 70-79,Deaths - Age 80+,Deaths - Age Unknown,Deaths - Female,Deaths - Male,Deaths - Unknown Gender,Deaths - Latinx,Deaths - Asian Non-Latinx,Deaths - Black Non-Latinx,Deaths - White Non-Latinx,Deaths - Other Race Non-Latinx,Deaths - Unknown Race/Ethnicity,Hospitalizations - Age 0-17,Hospitalizations - Age 18-29,Hospitalizations - Age 30-39,Hospitalizations - Age 40-49,Hospitalizations - Age 50-59,Hospitalizations - Age 60-69,Hospitalizations - Age 70-79,Hospitalizations - Age 80+,Hospitalizations - Age Unknown,Hospitalizations - Female,Hospitalizations - Male,Hospitalizations - Unknown Gender,Hospitalizations - Latinx,Hospitalizations - Asian Non-Latinx,Hospitalizations - Black Non-Latinx,Hospitalizations - White Non-Latinx,Hospitalizations - Other Race Non-Latinx,Hospitalizations - Unknown Race/Ethnicity
10/14/2021,362,1,35,79,79,77,48,36,28,11,4,0,218,144,0,63,18,91,130,16,44,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,3,5,3,8,9,3,3,0,22,13,0,11,2,13,8,1,0
04/11/2021,363,5,54,70,82,76,61,30,28,12,4,0,193,170,0,77,17,130,102,11,26,0,2,0,0,1,0,2,0,0,3,2,0,3,0,1,1,0,0,0,3,9,6,7,14,11,4,0,24,30,0,12,5,25,9,3,0
01/16/2022,1153,30,117,236,209,222,145,154,90,59,38,0,627,523,3,291,73,178,334,70,207,0,0,0,0,3,5,7,15,0,17,13,0,6,2,18,4,0,0,7,7,12,14,24,16,15,22,0,62,55,0,28,6,50,24,5,4
11/06/2020,2791,10,124,342,799,573,411,336,217,71,42,0,1475,1313,3,1130,84,442,732,113,290,0,0,1,1,2,3,0,3,0,4,6,0,4,0,5,1,0,0,5,8,7,16,34,14,21,19,0,62,62,0,38,3,52,22,7,2
03/12/2022,86,1,4,15,14,18,14,10,5,8,2,0,50,36,0,18,5,18,25,4,16,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,2,2,0,2,0,2,0,0,0
01/17/2022,2013,31,135,391,362,349,294,249,202,95,70,1,1067,934,12,540,114,278,450,100,531,0,0,0,2,8,6,6,9,0,14,17,0,7,0,14,9,1,0,7,9,9,16,18,29,19,28,0,65,70,0,37,4,51,38,1,4
02/19/2022,128,4,10,16,27,21,22,17,9,10,6,0,65,62,1,21,15,30,39,5,18,0,0,0,2,0,1,0,1,0,2,2,0,0,0,2,2,0,0,0,1,1,0,3,0,2,3,0,5,5,0,1,0,3,6,0,0
12/11/2020,1670,28,110,235,380,311,266,225,136,79,38,0,863,805,2,648,65,316,368,65,208,0,0,0,0,2,7,9,10,0,11,17,0,9,1,10,6,2,0,2,5,9,9,21,19,32,13,0,53,57,0,36,2,38,28,5,1
10/16/2021,178,4,23,32,39,26,31,18,19,11,2,0,85,93,0,29,5,48,67,18,11,0,0,0,0,1,1,1,1,0,3,1,0,1,0,2,1,0,0,1,4,2,2,5,3,5,1,0,9,14,0,5,1,10,6,1,0
04/03/2022,216,1,8,50,33,62,32,17,14,4,4,0,126,86,4,24,20,22,97,21,32,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,2,0,4,0,3,5,0,1,0,3,4,0,0
04/12/2020,340,33,136,28,32,55,54,60,46,34,31,0,144,196,0,103,8,121,59,20,29,0,0,1,2,3,11,6,10,0,16,17,0,4,1,20,8,0,0,0,2,7,16,31,29,30,21,0,56,80,0,34,4,68,25,5,0
05/05/2020,1090,58,156,53,206,206,217,206,125,50,27,0,563,527,0,596,17,192,129,40,116,0,1,1,1,0,10,17,28,0,27,31,0,17,5,21,14,0,1,1,12,14,18,37,34,23,17,0,74,82,0,62,7,57,24,6,0
05/20/2020,771,29,94,58,210,132,138,107,72,36,18,0,405,362,4,389,6,178,85,21,92,0,1,1,1,6,10,4,6,0,7,22,0,15,3,7,4,0,0,3,8,4,8,14,22,20,15,0,48,46,0,36,1,41,11,2,3
02/18/2022,284,4,19,44,85,67,34,22,20,9,3,0,143,140,1,47,26,44,100,9,58,0,0,0,0,0,1,1,2,0,1,3,0,0,1,1,2,0,0,1,2,3,2,2,2,6,1,0,9,10,0,4,1,10,4,0,0
04/01/2022,320,0,6,55,79,81,39,28,28,4,6,0,174,140,6,38,27,35,153,13,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,2,0,2,4,0,0,0,3,3,0,0
06/19/2020,219,15,37,28,68,38,29,24,16,9,7,0,111,106,2,96,3,54,35,7,24,0,0,0,1,3,3,2,6,0,7,8,0,3,1,5,6,0,0,3,4,2,6,7,8,3,4,0,18,19,0,12,0,19,5,1,0
04/16/2020,677,31,152,8,118,113,119,121,94,63,41,0,320,357,0,264,19,223,100,21,50,0,0,0,2,3,6,8,12,0,14,17,0,5,3,16,7,0,0,0,5,10,15,33,33,32,24,0,57,95,0,48,2,72,22,8,0
05/30/2021,52,7,11,7,15,11,6,6,7,0,0,0,23,29,0,19,0,18,9,1,5,0,0,0,0,1,1,3,2,0,3,4,0,1,0,5,1,0,0,1,0,0,3,1,4,1,1,0,7,4,0,2,0,7,2,0,0
05/31/2021,45,2,18,4,8,10,8,4,5,2,4,0,23,22,0,11,1,18,8,4,3,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,2,0,0,2,1,0,3,4,3,3,2,0,12,6,0,1,0,13,3,0,1
06/21/2020,48,11,16,4,16,11,3,7,2,4,1,0,29,19,0,17,1,11,8,4,7,0,0,1,0,1,3,3,3,0,6,5,0,4,0,3,4,0,0,1,2,1,1,3,3,4,1,0,11,5,0,6,0,7,2,1,0
07/02/2020,256,6,25,25,80,44,39,28,22,10,8,0,144,112,0,89,8,66,59,5,29,0,0,0,0,1,1,1,3,0,3,3,0,3,0,2,1,0,0,1,5,4,4,2,4,1,4,0,12,13,0,7,0,9,6,2,1
05/25/2020,252,23,78,7,34,35,41,43,49,26,17,0,123,127,2,84,7,82,57,4,18,0,0,1,0,4,4,7,7,0,11,12,0,5,0,10,7,1,0,2,10,4,7,12,17,11,15,0,37,41,0,28,2,36,9,0,3
05/06/2020,968,44,133,55,187,159,213,170,93,53,38,0,483,484,1,539,16,177,122,26,88,0,0,1,3,5,11,10,14,0,14,30,0,13,5,14,12,0,0,2,1,10,22,24,30,23,21,0,61,72,0,48,1,51,24,9,0
12/12/2021,832,13,66,154,242,164,111,88,41,16,15,1,448,379,5,113,25,225,251,70,148,0,0,1,0,1,2,7,2,0,5,8,0,1,1,7,4,0,0,1,11,9,5,8,14,9,9,0,38,28,0,13,2,34,15,1,1
05/23/2020,328,30,91,31,63,58,54,54,35,19,14,0,178,150,0,145,9,85,37,12,40,0,1,1,1,2,4,9,12,0,16,14,0,10,0,9,11,0,0,3,8,7,14,12,22,9,16,0,37,54,0,35,3,38,8,3,4
07/04/2021,18,1,5,6,2,6,1,0,0,2,1,0,10,8,0,3,2,6,6,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,2,0,3,2,0,0,0,2,2,1,0
04/21/2021,655,8,71,110,161,134,105,62,44,19,20,0,346,309,0,165,32,236,150,16,56,0,1,0,1,1,2,2,1,0,3,5,0,2,0,3,2,1,0,2,8,7,9,14,16,5,10,0,40,31,0,11,5,45,9,1,0
11/13/2021,386,7,30,71,74,88,52,43,30,17,11,0,197,189,0,57,8,79,129,35,78,0,0,0,0,2,2,1,2,0,5,2,0,2,0,3,2,0,0,1,2,5,2,3,5,2,10,0,15,15,0,9,0,6,14,1,0
04/12/2022,534,0,14,57,182,124,57,50,32,22,10,0,323,207,4,74,52,55,234,32,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,3,1,3,3,0,8,6,0,5,1,2,6,0,0
11/17/2021,739,2,43,153,158,160,97,72,40,27,32,0,373,365,1,111,15,158,250,70,135,0,0,0,0,0,0,1,1,0,1,1,0,0,0,2,0,0,0,0,3,6,4,8,5,6,11,0,25,18,0,7,1,23,10,1,1
05/19/2021,278,7,43,45,70,64,25,30,33,7,4,0,148,130,0,75,7,125,38,8,25,0,0,0,1,1,0,2,3,0,6,1,0,1,1,3,2,0,0,0,7,6,4,6,13,6,1,0,22,21,0,7,0,32,3,1,0
03/11/2020,13,0,7,0,4,1,3,3,2,0,0,0,4,9,0,2,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,0,0,4,3,0,1,0,5,1,0,0
11/24/2021,669,6,56,139,148,127,105,59,53,30,8,0,322,345,2,114,32,143,190,70,120,0,0,0,1,0,0,1,4,0,3,3,0,2,0,3,1,0,0,1,6,6,3,10,10,14,6,0,33,23,0,12,1,25,17,1,0
11/22/2021,783,3,45,192,151,154,113,77,53,22,20,1,401,377,5,141,21,189,229,58,145,0,0,0,0,0,2,1,0,0,2,1,0,1,0,2,0,0,0,0,3,7,3,6,10,10,6,0,22,23,0,8,0,17,14,4,2
07/06/2021,75,2,7,22,17,13,6,8,6,2,1,0,45,30,0,17,2,19,20,4,13,0,0,0,0,0,2,0,0,0,2,0,0,0,0,1,1,0,0,1,0,1,0,2,0,1,2,0,5,2,0,2,2,2,1,0,0
12/26/2020,955,19,81,94,234,179,155,140,89,41,23,0,506,446,3,394,28,148,251,46,88,0,0,0,1,0,3,9,6,0,8,11,0,5,0,6,8,0,0,2,10,5,7,13,16,16,12,0,42,39,0,26,1,35,12,4,3
12/13/2020,609,23,72,53,129,128,93,84,59,37,26,0,327,281,1,164,34,115,192,28,76,0,1,0,1,2,5,9,5,0,5,18,0,6,1,10,6,0,0,3,5,2,9,7,15,12,19,0,37,35,0,22,2,32,13,3,0
03/04/2020,1,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,1,1,0,0
03/05/2020,1,0,6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,3,3,0,0,0,3,3,0,0
12/18/2021,2754,8,114,422,839,648,388,243,121,66,27,0,1486,1256,12,338,106,803,804,228,475,0,0,0,0,1,4,2,1,0,1,7,0,2,0,3,3,0,0,10,13,9,17,16,26,16,7,0,54,60,0,24,1,65,18,0,6
07/13/2021,102,2,12,15,22,31,10,10,6,6,2,0,48,51,3,24,2,34,25,2,15,0,0,0,1,0,0,0,1,0,2,0,0,0,0,2,0,0,0,0,4,2,1,1,1,3,0,0,7,5,0,4,1,6,1,0,0
07/24/2020,346,3,26,38,102,77,47,39,21,11,11,0,195,149,2,138,12,83,78,9,26,0,0,1,0,1,1,0,0,0,0,3,0,3,0,0,0,0,0,0,6,0,6,3,4,2,5,0,13,13,0,8,1,13,4,0,0
04/22/2022,683,0,10,152,126,148,98,63,48,34,14,0,392,289,2,135,68,98,236,48,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,1,2,1,0,8,2,0,2,1,3,3,1,0
02/01/2021,608,9,41,79,150,114,95,88,44,22,16,0,318,290,0,231,19,105,168,26,59,0,0,0,0,1,5,0,3,0,7,2,0,3,0,4,2,0,0,1,2,3,3,6,11,9,6,0,21,20,0,12,0,18,8,3,0
11/09/2021,650,5,29,181,129,127,75,60,42,23,13,0,332,314,4,91,26,208,181,45,99,0,0,0,0,0,3,1,1,0,2,3,0,1,1,1,2,0,0,0,4,5,3,2,7,3,5,0,18,11,0,3,1,16,8,0,1
07/21/2020,289,1,30,24,82,57,55,31,23,8,9,0,143,145,1,98,3,92,58,17,21,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,4,5,6,2,4,4,5,0,14,16,0,7,1,14,6,0,2
12/14/2021,2828,14,101,520,882,645,360,220,134,43,22,2,1496,1314,18,362,57,800,865,214,530,0,0,1,2,3,3,1,4,0,10,4,0,4,0,4,6,0,0,5,16,14,13,10,20,15,8,0,53,48,0,15,0,58,19,6,3
04/10/2020,571,32,155,22,80,101,99,107,85,42,35,0,257,314,0,189,30,222,88,22,20,0,0,1,3,3,3,9,13,0,11,21,0,3,2,24,3,0,0,0,9,10,22,19,40,27,28,0,63,92,0,51,4,67,24,8,1
03/04/2021,288,8,27,42,82,60,39,24,23,11,7,0,148,140,0,82,24,55,93,13,21,0,0,1,1,1,2,0,3,0,5,3,0,4,0,0,4,0,0,0,1,3,3,5,5,6,4,0,16,11,0,4,1,14,8,0,0
04/18/2022,774,0,12,145,169,161,124,83,50,32,10,0,443,326,5,120,74,89,306,49,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,0,1,4,0,7,5,0,1,0,3,8,0,0
08/08/2020,177,3,16,22,56,27,32,18,14,3,5,0,94,83,0,67,7,39,45,7,12,0,0,0,1,1,0,1,0,0,0,3,0,2,0,1,0,0,0,0,1,1,2,4,3,2,3,0,6,10,0,8,1,5,2,0,0
12/22/2020,1337,17,82,178,301,249,195,163,151,64,36,0,693,642,2,514,60,236,322,61,144,0,0,0,1,2,2,8,4,0,7,10,0,2,3,8,4,0,0,0,4,7,7,11,16,21,16,0,41,41,0,24,1,39,14,4,0
04/13/2020,694,32,153,10,99,115,127,160,91,53,39,0,354,340,0,266,28,231,103,26,40,0,0,1,5,3,7,7,9,0,14,18,0,11,2,17,2,0,0,1,5,11,11,41,28,27,29,0,65,88,0,37,6,70,30,10,0
08/18/2021,557,3,27,75,154,122,80,59,39,20,8,0,274,281,2,123,22,135,176,22,79,0,0,0,0,1,1,0,1,0,0,3,0,0,0,2,1,0,0,1,2,4,4,2,8,3,3,0,16,11,0,4,0,14,9,0,0
12/16/2021,4017,10,124,699,1317,960,543,275,145,53,25,0,2187,1815,15,495,135,1145,1167,329,746,0,0,1,0,2,1,3,3,0,3,7,0,0,0,6,4,0,0,10,11,15,13,19,30,14,12,0,66,58,0,21,4,64,28,4,3
02/18/2021,315,6,35,36,98,52,50,42,25,10,2,0,163,152,0,108,10,61,93,22,21,0,0,0,0,1,0,5,0,0,4,2,0,0,0,4,2,0,0,0,2,6,4,8,7,7,1,0,20,15,0,11,0,16,6,2,0
06/05/2021,62,6,10,14,13,9,7,8,7,2,2,0,33,29,0,17,2,24,12,2,5,0,0,0,1,1,2,1,1,0,2,4,0,2,0,3,1,0,0,0,0,3,1,4,1,0,1,0,7,3,0,0,0,8,2,0,0
11/26/2020,264,22,103,22,48,36,38,34,35,31,19,1,132,132,0,71,6,95,58,13,21,0,0,0,1,1,2,9,9,0,11,11,0,10,1,8,3,0,0,2,5,10,15,16,16,24,15,0,56,47,0,37,1,45,15,4,1
01/10/2021,496,18,63,62,122,93,77,64,40,23,15,0,259,233,4,126,24,94,181,24,47,0,0,1,0,1,2,7,7,0,6,12,0,5,1,4,8,0,0,0,7,2,13,6,15,9,11,0,36,27,0,22,3,23,12,3,0
11/19/2021,684,1,40,174,120,149,96,64,48,24,9,0,362,321,1,122,20,138,206,66,132,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,2,5,5,4,6,11,6,0,17,23,0,9,1,19,8,2,1
09/04/2020,395,2,23,61,102,82,53,38,33,16,10,0,205,188,2,193,12,71,93,9,17,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,3,1,4,3,2,4,6,0,16,7,0,10,1,9,3,0,0
09/04/2021,343,5,34,69,71,73,51,35,34,7,3,0,186,156,1,57,14,108,96,17,51,0,0,1,0,0,1,2,1,0,0,5,0,2,0,2,1,0,0,0,4,5,3,10,8,2,2,0,26,8,0,8,0,18,7,1,0
04/28/2021,573,5,51,85,145,130,94,68,28,13,10,0,303,269,1,173,29,204,101,13,53,0,0,0,1,2,0,1,1,0,1,4,0,0,2,2,1,0,0,2,4,6,9,9,8,5,8,0,18,33,0,7,2,28,10,2,2
07/18/2020,132,4,15,13,37,25,21,19,9,5,3,0,61,71,0,44,1,46,22,4,15,0,0,0,0,1,1,1,1,0,2,2,0,2,0,0,2,0,0,0,1,0,1,2,2,7,2,0,8,7,0,1,0,10,2,1,1
10/17/2021,200,10,11,38,42,49,25,18,12,10,6,0,116,84,0,31,11,34,90,15,19,0,0,1,1,0,1,4,3,0,3,7,0,1,1,5,3,0,0,0,3,1,0,3,2,0,2,0,8,3,0,2,0,6,3,0,0
06/04/2021,75,6,17,18,18,8,10,7,9,3,2,0,37,38,0,21,1,34,11,2,6,0,0,0,1,1,0,2,2,0,4,2,0,1,0,4,1,0,0,1,1,0,1,4,8,2,0,0,5,12,0,3,0,11,1,1,1
03/22/2021,547,1,30,58,166,114,82,77,33,13,4,0,273,273,1,141,32,130,189,11,44,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,5,6,5,3,6,1,4,0,14,16,0,6,1,15,7,1,0
03/27/2022,175,1,5,26,43,51,23,13,9,6,4,0,96,77,2,20,7,14,88,11,35,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,1,0,4,1,0,1,1,1,2,0,0
09/14/2021,496,5,38,135,110,100,59,49,26,12,5,0,252,244,0,93,23,131,126,54,69,0,1,1,0,1,0,1,1,0,2,3,0,2,0,2,1,0,0,0,0,4,9,4,6,10,5,0,22,16,0,8,1,23,6,0,0
10/02/2020,415,4,27,46,107,98,60,40,23,30,11,0,206,208,1,184,15,45,125,16,30,0,0,0,0,1,0,2,1,0,2,2,0,2,0,1,1,0,0,0,3,4,4,4,4,4,4,0,14,12,1,8,3,8,7,1,0
09/29/2020,381,6,28,47,105,72,65,45,26,17,4,0,196,184,1,180,15,46,101,14,25,0,0,1,0,0,3,1,1,0,2,4,0,3,0,2,1,0,0,1,2,7,2,5,5,3,3,0,14,14,0,11,2,8,5,1,1
03/08/2021,327,5,23,53,103,61,35,32,31,8,4,0,165,162,0,106,24,68,81,23,25,0,0,0,0,2,1,2,0,0,2,3,0,3,0,2,0,0,0,0,2,2,1,4,8,3,3,0,14,9,0,5,0,11,5,2,0
09/03/2020,341,3,25,36,103,60,51,49,23,13,6,0,181,159,1,151,9,61,94,5,21,0,0,0,0,1,0,0,2,0,1,2,0,3,0,0,0,0,0,0,4,4,2,5,5,4,1,0,12,13,0,10,1,7,5,2,0
09/10/2021,516,5,27,107,147,81,71,48,34,19,9,0,265,247,4,100,21,150,156,28,61,0,0,0,0,2,1,1,1,0,2,3,0,1,1,2,1,0,0,0,6,1,3,4,5,2,6,0,12,15,0,7,0,13,6,0,1
10/25/2021,363,3,34,82,78,65,51,36,26,17,8,0,189,172,2,62,11,78,128,37,47,0,0,0,0,2,1,0,0,0,0,3,0,1,0,2,0,0,0,0,2,5,1,7,9,4,6,0,20,14,0,6,2,16,9,1,0
09/11/2021,322,6,32,66,71,71,48,29,16,15,6,0,183,138,1,82,10,71,95,24,40,0,0,0,0,1,1,1,3,0,2,4,0,2,0,3,1,0,0,0,4,5,9,3,6,2,3,0,14,18,0,8,0,17,6,0,1
09/22/2021,406,7,24,81,88,93,63,37,25,10,9,0,196,209,1,77,12,118,138,34,27,0,1,0,1,0,0,4,1,0,3,4,0,3,0,2,2,0,0,1,3,0,4,5,4,3,4,0,13,11,0,4,0,13,6,1,0
03/06/2021,220,2,30,29,57,50,26,21,22,8,7,0,109,111,0,86,13,44,44,16,17,0,0,0,0,1,0,1,0,0,0,2,0,0,1,0,1,0,0,0,0,5,4,4,5,6,6,0,12,18,0,6,1,14,6,3,0
09/19/2021,244,2,32,55,50,56,34,23,16,2,8,0,127,116,1,48,17,61,74,21,23,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,2,6,1,7,5,5,2,4,0,14,18,0,5,1,17,5,1,3
11/28/2020,1373,17,117,158,326,257,218,200,129,55,30,0,696,674,3,583,50,215,307,48,170,0,0,1,0,4,3,4,5,0,9,8,0,6,0,7,4,0,0,2,7,8,11,18,24,24,23,0,52,65,0,37,3,43,24,4,6
12/24/2021,3933,17,185,636,959,836,613,477,244,106,62,0,2143,1777,13,594,126,1303,921,426,563,0,0,0,1,0,6,2,8,0,8,9,0,4,3,6,4,0,0,15,20,15,24,26,34,27,24,0,94,91,0,25,3,118,32,3,4
09/08/2021,660,7,46,137,180,136,68,62,43,22,12,0,356,304,0,148,29,180,191,37,75,0,0,0,0,3,0,2,2,0,6,1,0,1,0,5,1,0,0,1,4,11,2,8,8,3,9,0,19,27,0,7,1,27,9,1,1
04/23/2022,407,0,1,66,68,94,58,48,41,23,9,0,215,189,3,87,34,54,148,24,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
03/27/2020,404,8,154,4,43,61,86,103,49,36,22,0,212,192,0,75,12,220,71,12,14,0,0,0,1,1,3,3,0,0,3,5,0,2,0,4,2,0,0,2,4,9,27,40,34,20,18,0,77,77,0,17,6,113,13,4,1
10/06/2020,558,2,29,61,176,105,93,70,32,16,5,0,292,265,1,228,15,71,180,17,47,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,5,5,5,4,5,3,1,0,10,19,0,11,1,8,7,1,1
09/16/2021,475,7,33,95,115,114,54,49,24,21,3,0,250,224,1,87,21,128,157,28,54,0,0,1,1,1,3,0,1,0,2,5,0,3,0,3,1,0,0,0,3,5,2,8,7,7,1,0,15,18,0,7,0,18,7,1,0
06/24/2021,45,0,11,7,15,10,7,4,0,1,1,0,25,20,0,6,2,18,13,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,2,2,0,0,0,0,4,7,0,1,2,4,3,1,0
08/01/2021,215,3,17,26,54,51,28,25,22,7,2,0,108,106,1,50,7,54,70,11,23,0,2,0,1,0,0,0,0,0,1,2,0,2,1,0,0,0,0,0,1,3,3,3,6,0,1,0,7,10,0,3,0,7,4,1,2
07/11/2020,154,2,19,8,68,23,22,13,12,8,0,0,79,75,0,37,4,46,39,10,18,0,1,0,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,7,1,2,1,3,4,1,0,8,11,0,4,1,13,1,0,0
06/07/2021,102,9,16,20,20,11,19,14,10,6,2,0,53,49,0,34,3,37,18,3,7,0,0,0,1,4,2,1,1,0,3,6,0,5,0,4,0,0,0,1,0,0,4,5,2,3,1,0,12,4,0,5,0,8,3,0,0
05/10/2020,306,38,99,17,59,52,64,42,41,14,17,0,137,169,0,138,8,68,44,13,35,0,0,1,3,2,11,8,13,0,14,24,0,16,1,14,6,1,0,2,7,7,18,10,29,15,11,0,37,62,0,42,4,34,12,5,2
05/24/2021,218,4,32,40,49,41,33,25,16,10,4,0,111,107,0,47,7,96,32,8,28,0,0,1,2,1,0,0,0,0,2,2,0,2,0,2,0,0,0,1,5,1,4,6,7,6,2,0,18,14,0,6,2,20,4,0,0
08/16/2021,587,3,26,61,148,149,104,60,46,13,6,0,282,303,2,127,32,138,197,11,82,1,0,0,0,0,2,0,0,0,0,3,0,1,0,2,0,0,0,2,2,4,3,4,5,4,2,0,14,12,0,7,1,13,4,1,0
04/17/2021,438,6,63,70,98,96,78,46,24,14,12,0,236,202,0,131,25,160,83,12,27,0,0,0,2,2,1,0,1,0,1,5,0,1,1,4,0,0,0,1,8,4,11,12,6,10,11,0,35,28,0,16,2,35,8,1,1
02/15/2021,258,7,23,35,63,59,35,29,21,13,3,0,128,130,0,70,17,47,87,13,24,0,0,0,0,1,1,3,2,0,4,3,0,1,0,3,3,0,0,0,1,4,2,2,8,4,2,0,9,14,0,2,1,14,5,0,1
03/03/2022,163,2,13,34,24,35,26,16,14,9,5,0,85,76,2,22,17,31,56,8,29,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,2,0,0,0,2,1,0,1,2,3,4,0,7,6,0,0,2,4,5,0,2
03/11/2021,355,1,28,41,107,82,49,36,27,5,8,0,164,191,0,103,14,57,125,21,35,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,2,2,5,6,6,4,2,0,15,13,0,12,1,8,6,1,0
04/26/2020,434,51,129,12,83,55,96,67,57,32,32,0,228,206,0,180,20,94,65,19,56,0,1,0,4,3,13,11,19,0,22,29,0,18,2,23,8,0,0,0,12,5,23,21,28,20,20,0,57,72,0,59,2,37,26,5,0
08/04/2021,498,3,32,70,142,120,77,42,22,18,7,0,255,242,1,83,13,133,159,25,85,0,0,0,0,1,2,0,0,0,2,1,0,0,0,3,0,0,0,2,8,1,5,5,4,3,4,0,19,13,0,5,0,18,7,0,2
01/08/2021,1204,18,52,159,328,215,167,151,109,48,27,0,613,591,0,441,44,255,321,45,98,0,0,1,2,1,4,6,4,0,10,8,0,4,3,7,3,0,1,2,0,3,7,13,12,6,9,0,27,25,0,16,2,23,10,1,0
04/29/2022,7,0,,2,0,0,1,0,1,2,1,0,6,1,0,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
01/03/2022,9537,23,252,2274,1973,1680,1285,1116,750,271,181,7,5206,4231,100,2213,435,1941,2125,766,2057,0,0,0,1,3,8,4,7,0,10,13,0,4,0,13,5,1,0,10,32,19,26,41,42,37,45,0,140,112,0,52,6,119,59,9,7
10/22/2020,1306,4,66,146,331,308,214,137,92,53,25,0,682,621,3,537,32,200,352,45,140,0,0,1,1,0,0,2,0,0,2,2,0,1,0,1,2,0,0,0,5,6,8,14,9,9,15,0,41,25,0,25,1,19,15,5,1
11/20/2020,2299,31,124,328,528,432,371,267,192,109,72,0,1195,1101,3,854,68,395,551,85,346,0,0,0,5,2,7,3,14,0,16,15,0,13,1,10,7,0,0,6,3,5,21,20,29,19,21,0,68,55,1,28,5,58,26,5,2
11/30/2021,1177,2,52,273,255,233,151,135,74,35,21,0,580,593,4,204,28,273,355,117,200,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,2,0,0,2,3,7,9,6,10,8,7,0,25,27,0,7,0,24,15,4,2
08/22/2020,191,2,17,18,59,32,28,26,16,10,2,0,96,93,2,74,5,29,60,14,9,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,1,3,2,3,6,0,0,12,5,0,2,0,10,4,1,0
01/28/2021,608,10,47,82,144,107,95,80,54,29,17,0,306,302,0,216,20,111,172,24,65,0,1,0,0,0,2,3,4,0,5,5,0,3,1,4,2,0,0,1,2,2,3,3,9,13,14,0,20,27,0,13,0,17,14,2,1
10/15/2020,907,2,37,86,266,213,112,115,72,28,15,0,465,442,0,404,22,122,252,27,80,0,0,0,0,1,1,0,0,0,1,1,0,0,0,2,0,0,0,1,2,6,4,4,9,6,5,0,19,18,0,6,0,19,10,2,0
08/17/2020,489,3,26,68,141,83,72,63,29,23,10,0,235,252,2,270,9,78,100,11,21,0,0,0,0,1,0,1,1,0,1,2,0,0,0,2,1,0,0,0,1,2,6,6,5,5,1,0,13,13,0,9,0,13,4,0,0
